x,mean,ci_min,ci_max
47.5,1.0,1.0,1.0
47.6,1.0,1.0,1.0
47.7,1.0,1.0,1.0
47.8,1.0,1.0,1.0
47.9,1.0,1.0,1.0
48.0,1.0,1.0,1.0
48.1,1.0,1.0,1.0
48.2,1.0,1.0,1.0
48.3,1.0,1.0,1.0
48.4,1.0,1.0,1.0
48.5,1.0,1.0,1.0
48.6,1.0,1.0,1.0
48.7,1.0,1.0,1.0
48.8,1.0,1.0,1.0
48.9,1.0,1.0,1.0
49.0,1.0,1.0,1.0
49.1,1.0,1.0,1.0
49.2,1.0,1.0,1.0
49.3,1.0,1.0,1.0
49.4,1.0,1.0,1.0
49.5,1.0,1.0,1.0
49.6,1.0,1.0,1.0
49.7,1.0,1.0,1.0
49.8,1.0,1.0,1.0
49.9,1.0,1.0,1.0
50.0,1.0,1.0,1.0
50.1,1.0,1.0,1.0
50.2,1.0,1.0,1.0
50.3,1.0,1.0,1.0
50.4,1.0,1.0,1.0
50.5,1.0,1.0,1.0
50.6,1.0,1.0,1.0
50.7,1.0,1.0,1.0
50.8,1.0,1.0,1.0
50.9,1.0,1.0,1.0
51.0,1.0,1.0,1.0
51.1,1.0,1.0,1.0
51.2,1.0,1.0,1.0
51.3,1.0,1.0,1.0
51.4,1.0,1.0,1.0
51.5,1.0,1.0,1.0
51.6,1.0,1.0,1.0
51.7,1.0,1.0,1.0
51.8,1.0,1.0,1.0
51.9,1.0,1.0,1.0
52.0,1.0,1.0,1.0
52.1,1.0,1.0,1.0
52.2,1.0,1.0,1.0
52.3,1.0,1.0,1.0
52.4,1.0,1.0,1.0
52.5,1.0,1.0,1.0
52.6,1.0,1.0,1.0
52.7,1.0,1.0,1.0
52.8,1.0,1.0,1.0
52.9,1.0,1.0,1.0
53.0,1.0,1.0,1.0
53.1,1.0,1.0,1.0
53.2,1.0,1.0,1.0
53.3,1.0,1.0,1.0
53.4,1.0,1.0,1.0
53.5,1.0,1.0,1.0
53.6,1.0,1.0,1.0
53.7,1.0,1.0,1.0
53.8,1.0,1.0,1.0
53.9,1.0,1.0,1.0
54.0,1.0,1.0,1.0
54.1,1.0,1.0,1.0
54.2,1.0,1.0,1.0
54.3,1.0,1.0,1.0
54.4,1.0,1.0,1.0
54.5,1.0,1.0,1.0
54.6,1.0,1.0,1.0
54.7,1.0,1.0,1.0
54.8,1.0,1.0,1.0
54.9,1.0,1.0,1.0
55.0,1.0,1.0,1.0
55.1,1.0,1.0,1.0
55.2,1.0,1.0,1.0
55.3,1.0,1.0,1.0
55.4,1.0,1.0,1.0
55.5,1.0,1.0,1.0
55.6,1.0,1.0,1.0
55.7,1.0,1.0,1.0
55.8,1.0,1.0,1.0
55.9,1.0,1.0,1.0
56.0,1.0,1.0,1.0
