x,mean,ci_min,ci_max
0.0,0.9414390765581566,0.882121925068635,1.0
0.1,0.9421409345088738,0.8832970661429302,1.0
0.2,0.9428354820407352,0.8844602421128158,1.0
0.3,0.9435227721469323,0.8856115422699539,1.0
0.4,0.9442028575882075,0.8867510555015818,1.0
0.5,0.9448757908933237,0.88787887029135,1.0
0.6,0.9455416243595316,0.8889950747201572,1.0
0.7,0.9462004100530386,0.8900997564669877,1.0
0.8,0.9468521998094778,0.8911930028097487,1.0
0.9,0.9474970452343756,0.8922749006261051,1.0
1.0,0.948134997703621,0.8933455363943184,1.0
1.1,0.9487661083639336,0.8944049961940812,1.0
1.2,0.9493904281333321,0.8954533657073556,1.0
1.3,0.9500080077016029,0.8964907302192084,1.0
1.4,0.9506188975307687,0.8975171746186488,1.0
1.5,0.9512231478555566,0.8985327833994644,1.0
1.6,0.9518208086838673,0.8995376406610581,1.0
1.7,0.9524119297972425,0.9005318301092847,1.0
1.8,0.9529965607513345,0.9015154350572874,1.0
1.9,0.953574750876374,0.9024885384263346,1.0
2.0,0.9541465492776386,0.9034512227466562,1.0
2.1,0.9547120048359219,0.904403570158281,1.0
2.2,0.9552711662080009,0.9053456624118723,1.0
2.3,0.9558240818271055,0.9062775808695653,1.0
2.4,0.9563707999033868,0.9071994065058036,1.0
2.5,0.956911368424385,0.9081112199081751,1.0
2.6,0.9574458351554982,0.9090131012782501,1.0
2.7,0.9579742476404515,0.9099051304324163,1.0
2.8,0.9584966532017641,0.9107873868027166,1.0
2.9,0.9590130989412196,0.9116599494376855,1.0
3.0,0.9595236317403326,0.9125228970031849,1.0
3.1,0.9600282982608187,0.9133763077832421,1.0
3.2,0.960527144945062,0.9142202596808852,1.0
3.3,0.961020218016584,0.9150548302189804,1.0
3.4,0.9615075634805123,0.9158800965410686,1.0
3.5,0.9619892271240483,0.9166961354122019,1.0
3.6,0.9624652545169368,0.91750302321978,1.0
3.7,0.9629356910119334,0.9183008359743873,1.0
3.8,0.9634005817452738,0.9190896493106292,1.0
3.9,0.9638599716371417,0.9198695384879687,1.0
4.0,0.9643139053921375,0.9206405783915637,1.0
4.1,0.964762427499747,0.9214028435331022,1.0
4.2,0.9652055822348097,0.9221564080516407,1.0
4.3,0.9656434136579872,0.9229013457144393,1.0
4.4,0.9660759656162317,0.9236377299177991,1.0
4.5,0.9665032817432544,0.9243656336878994,1.0
4.6,0.9669254054599946,0.9250851296816325,1.0
4.7,0.9673423799750874,0.9257962901874423,1.0
4.8,0.9677542482853325,0.9264991871261598,1.0
4.9,0.9681610531761626,0.9271938920518399,1.0
5.0,0.9685628372221122,0.9278804761525987,1.0
5.1,0.9689596427872856,0.9285590102514488,1.0
5.2,0.9693515120258258,0.9292295648071376,1.0
5.3,0.9697384868823826,0.9298922099149821,1.0
5.4,0.9701206090925817,0.9305470153077073,1.0
5.5,0.9704979201834921,0.9311940503562816,1.0
5.6,0.9708704614740961,0.9318333840707539,1.0
5.7,0.9712382740757561,0.93246508510109,1.0
5.8,0.9716013988926846,0.93308922173801,1.0
5.9,0.9719598766224117,0.9337058619138235,1.0
6.0,0.9723137477562538,0.9343150732032679,1.0
6.1,0.9726630525797824,0.9349169228243434,1.0
6.2,0.973007831173292,0.9355114776391509,1.0
6.3,0.9733481234122696,0.9360988041547281,1.0
6.4,0.9736839689678619,0.9366789685238862,1.0
6.5,0.9740154073073445,0.9372520365460463,1.0
6.6,0.9743424776945906,0.9378180736680765,1.0
6.7,0.974665219190539,0.9383771449851281,1.0
6.8,0.9749836706536624,0.9389293152414725,1.0
6.9,0.9752978707404371,0.9394746488313376,1.0
7.0,0.9756078579058096,0.9400132097997448,1.0
7.1,0.9759136704036668,0.9405450618433451,1.0
7.2,0.9762153462873038,0.9410702683112563,1.0
7.3,0.9765129234098917,0.9415888922058991,1.0
7.4,0.9768064394249476,0.9421009961838345,1.0
7.5,0.9770959317868018,0.942606642556599,1.0
7.6,0.9773814377510665,0.943105893291543,1.0
7.7,0.9776629943751051,0.9435988100126662,1.0
7.8,0.9779406385184994,0.9440854540014546,1.0
7.9,0.9782144068435195,0.9445658861977173,1.0
8.0,0.978484335815591,0.9450401672004228,1.0
8.1,0.9787504617037641,0.9455083572685359,1.0
8.2,0.9790128205811824,0.9459705163218541,1.0
8.3,0.9792714483255506,0.9464267039418445,1.0
8.4,0.9795263806196035,0.9468769793724803,1.0
8.5,0.9797776529515744,0.9473214015210772,1.0
8.6,0.9800253006156635,0.9477600289591305,1.0
8.7,0.9802693587125066,0.9481929199231514,1.0
8.8,0.9805098621496432,0.9486201323155036,1.0
8.9,0.9807468456419854,0.9490417237052401,1.0
9.0,0.9809803437122859,0.94945775132894,1.0
9.1,0.9812103906916071,0.9498682720915443,1.0
9.2,0.9814370207197891,0.950273342567194,1.0
9.3,0.9816602677459182,0.950673019000065,1.0
9.4,0.9818801655287958,0.9510673573052061,1.0
9.5,0.9820967476374063,0.951456413069375,1.0
9.6,0.9823100474513861,0.951840241551875,1.0
9.7,0.9825200981614919,0.9522188976853918,1.0
9.8,0.9827269327700688,0.9525924360768299,1.0
9.9,0.9829305840915196,0.9529609110081493,1.0
10.0,0.9831310847527724,0.9533243764372022,1.0
10.1,0.98332846719375,0.9536828859985699,1.0
10.2,0.9835227636678372,0.9540364930043986,1.0
10.3,0.9837140062423506,0.954385250445237,1.0
10.4,0.9839022267990061,0.9547292109908723,1.0
10.5,0.9840874570343877,0.955068426991167,1.0
10.6,0.9842697284604164,0.9554029504768956,1.0
10.7,0.9844490724048177,0.9557328331605812,1.0
10.8,0.9846255200115913,0.9560581264373321,1.0
10.9,0.9847991022414785,0.9563788813856785,1.0
11.0,0.9849698498724314,0.956695148768409,1.0
11.1,0.9851377935000809,0.9570069790334073,1.0
11.2,0.9853029635382058,0.9573144223144888,1.0
11.3,0.9854653902192004,0.9576175284322375,1.0
11.4,0.985625103594544,0.957916346894842,1.0
11.5,0.9857821335352684,0.9582109268989327,1.0
11.6,0.9859365097324271,0.9585013173304185,1.0
11.7,0.9860882616975635,0.9587875667653231,1.0
11.8,0.9862374187631793,0.9590697234706211,1.0
11.9,0.9863840100832033,0.9593478354050762,1.0
12.0,0.9865280646334594,0.9596219502200762,1.0
12.1,0.9866696112121357,0.9598921152604707,1.0
12.2,0.9868086784402523,0.9601583775654069,1.0
12.3,0.9869452947621304,0.9604207838691672,1.0
12.4,0.9870794884458605,0.9606793806020048,1.0
12.5,0.9872112875837705,0.9609342138909811,1.0
12.6,0.987340720092895,0.961185329560802,1.0
12.7,0.9874678137154433,0.9614327731346548,1.0
12.8,0.9875925960192679,0.9616765898350442,1.0
12.9,0.9877150943983328,0.9619168245846297,1.0
13.0,0.9878353360731825,0.9621535220070615,1.0
13.1,0.9879533480914102,0.9623867264278181,1.0
13.2,0.9880691573281262,0.9626164818750417,1.0
13.3,0.9881827904864262,0.9628428320803758,1.0
13.4,0.9882942740978605,0.9630658204798016,1.0
13.5,0.9884036345229017,0.9632854902144743,1.0
13.6,0.9885108979514136,0.96350188413156,1.0
13.7,0.9886160904031196,0.9637150447850724,1.0
13.8,0.9887192377280712,0.9639250144367093,1.0
13.9,0.9888203656071165,0.9641318350566892,1.0
14.0,0.9889194995523685,0.9643355483245879,1.0
14.1,0.9890166649076738,0.9645361956301753,1.0
14.2,0.989111886849081,0.9647338180742521,1.0
14.3,0.9892051903853092,0.9649284564694859,1.0
14.4,0.9892966003582164,0.9651201513412486,1.0
14.5,0.9893861414432683,0.9653089429284523,1.0
14.6,0.9894738381500061,0.9654948711843865,1.0
14.7,0.989559714822516,0.9656779757775544,1.0
14.8,0.9896437956398966,0.9658582960925096,1.0
14.9,0.9897261046167279,0.9660358712306928,1.0
15.0,0.9898066656035404,0.9662107400112683,1.0
15.1,0.9898855022872821,0.9663829409719609,1.0
15.2,0.9899626381917884,0.966552512369892,1.0
15.3,0.9900380966782499,0.9667194921824172,1.0
15.4,0.990111900945681,0.9668839181079614,1.0
15.5,0.9901840740313883,0.9670458275668572,1.0
15.6,0.9902546388114392,0.96720525770218,1.0
15.7,0.9903236180011302,0.9673622453805859,1.0
15.8,0.9903910341554562,0.9675168271931472,1.0
15.9,0.9904569096695773,0.96766903945619,1.0
16.0,0.9905212667792893,0.96781891821213,1.0
16.1,0.9905841275614904,0.9679664992303095,1.0
16.2,0.990645513934651,0.9681118180078345,1.0
16.3,0.9907054476592813,0.9682549097704105,1.0
16.4,0.9907639503384004,0.9683958094731796,1.0
16.5,0.9908210434180043,0.9685345518015571,1.0
16.6,0.9908767481875348,0.9686711711720679,1.0
16.7,0.9909310857803476,0.9688057017331835,1.0
16.8,0.9909840771741811,0.9689381773661583,1.0
16.9,0.9910357431916248,0.9690686316858664,1.0
17.0,0.9910861045005875,0.9691970980416381,1.0
17.1,0.9911351816147663,0.9693236095180969,1.0
17.2,0.9911829948941147,0.9694481989359954,1.0
17.3,0.9912295645453109,0.9695708988530528,1.0
17.4,0.9912749106222268,0.9696917415647909,1.0
17.5,0.9913190530263967,0.969810759105371,1.0
17.6,0.9913620115074845,0.9699279832484303,1.0
17.7,0.9914038056637534,0.970043445507919,1.0
17.8,0.9914444549425343,0.9701571771389363,1.0
17.9,0.9914839786406935,0.9702692091385678,1.0
18.0,0.9915223959051019,0.9703795722467213,1.0
18.1,0.9915597257331032,0.9704882969469639,1.0
18.2,0.9915959869729825,0.9705954134673586,1.0
18.3,0.9916311983244346,0.9707009517813009,1.0
18.4,0.9916653783390327,0.9708049416083554,1.0
18.5,0.9916985454206966,0.9709074124150924,1.0
18.6,0.9917307178261616,0.9710083934159247,1.0
18.7,0.9917619136654467,0.9711079135739439,1.0
18.8,0.9917921509023231,0.9712060016017573,1.0
18.9,0.9918214473547826,0.9713026859623247,1.0
19.0,0.9918498206955063,0.9713979948697945,1.0
19.1,0.991877288452333,0.9714919562903406,1.0
19.2,0.9919038680087277,0.9715845979429993,1.0
19.3,0.9919295766042499,0.9716759473005055,1.0
19.4,0.9919544313350221,0.9717660315901296,1.0
19.5,0.9919784491541991,0.9718548777945141,1.0
19.6,0.9919784491541991,0.97194251265251,1.0
19.7,0.9919784491541991,0.9720289626600136,1.0
19.8,0.9919784491541991,0.9721142540708033,1.0
19.9,0.9919784491541991,0.9721984128973761,1.0
20.0,0.9919784491541991,0.972281464911784,1.0
20.1,0.9919784491541991,0.9723634356464709,1.0
20.2,0.9919784491541991,0.9724443503951092,1.0
20.3,0.9919784491541991,0.9725242342134364,1.0
20.4,0.9919784491541991,0.9726031119200915,1.0
20.5,0.9919784491541991,0.9726810080974522,1.0
20.6,0.9919784491541991,0.972757947092471,1.0
20.7,0.9919784491541991,0.9728339530175119,1.0
20.8,0.9919784491541991,0.9729090497511872,1.0
20.9,0.9919784491541991,0.9729832609391943,1.0
21.0,0.9919784491541991,0.9730566099951518,1.0
21.1,0.9919784491541991,0.9731291201014365,1.0
21.2,0.9919784491541991,0.97320081421002,1.0
21.3,0.9919784491541991,0.9732717150433055,1.0
21.4,0.9919784491541991,0.9733418450949637,1.0
21.5,0.9919784491541991,0.9734112266307703,1.0
21.6,0.9919784491541991,0.9734798816894424,1.0
21.7,0.9919784491541991,0.9735478320834747,1.0
21.8,0.9919784491541991,0.9736150993999767,1.0
21.9,0.9919784491541991,0.9736817050015087,1.0
22.0,0.9919784491541991,0.9737476700269194,1.0
22.1,0.9919784491541991,0.9738130153921813,1.0
22.2,0.9919784491541991,0.9738777617912284,1.0
22.3,0.9919784491541991,0.9739419296967922,1.0
22.4,0.9919784491541991,0.9740055393612385,1.0
22.5,0.9919784491541991,0.9740686108174041,1.0
22.6,0.9919784491541991,0.9741311638794334,1.0
22.7,0.9919784491541991,0.9741932181436151,1.0
22.8,0.9919784491541991,0.9742547929892186,1.0
22.9,0.9919784491541991,0.9743159075793307,1.0
23.0,0.9919784491541991,0.9743765808616925,1.0
23.1,0.9919784491541991,0.9744368315695358,1.0
23.2,0.9919784491541991,0.9744966782224196,1.0
23.3,0.9919784491541991,0.9745561391270671,1.0
23.4,0.9919784491541991,0.974615232378202,1.0
23.5,0.9919784491541991,0.9746739758593853,1.0
23.6,0.9919784491541991,0.9747323872438518,1.0
23.7,0.9919784491541991,0.974790483995347,1.0
23.8,0.9919784491541991,0.9748482833689633,1.0
23.9,0.9919784491541991,0.9749058024119771,1.0
24.0,0.9919784491541991,0.9749630579646851,1.0
24.1,0.9919784491541991,0.975020066661241,1.0
24.2,0.9919784491541991,0.9750768449304922,1.0
24.3,0.9919784491541991,0.9751334089968164,1.0
24.4,0.9919784491541991,0.9751897748809584,1.0
24.5,0.9919784491541991,0.975245958400866,1.0
24.6,0.9919784491541991,0.975301975172528,1.0
24.7,0.9919784491541991,0.9753578406108094,1.0
24.8,0.9919784491541991,0.9754135699302889,1.0
24.9,0.9919784491541991,0.9754691781460951,1.0
25.0,0.9919784491541991,0.9755246800747436,1.0
25.1,0.9919784491541991,0.975580090334973,1.0
25.2,0.9919784491541991,0.975635423348582,1.0
25.3,0.9919784491541991,0.9756906933412661,1.0
25.4,0.9919784491541991,0.9757459143434537,1.0
25.5,0.9919784491541991,0.9758011001911433,1.0
25.6,0.9919784491541991,0.9758562645267399,1.0
25.7,0.9919784491541991,0.9759114207998913,1.0
25.8,0.9919784491541991,0.9759665822683254,1.0
25.9,0.9919784491541991,0.9760217619986864,1.0
26.0,0.9919784491541991,0.9760769728673714,1.0
26.1,0.9919784491541991,0.9761322275613671,1.0
26.2,0.9919784491541991,0.9761875385790867,1.0
26.3,0.9919784491541991,0.9762429182312062,1.0
26.4,0.9919784491541991,0.976298378641501,1.0
26.5,0.9919784491541991,0.9763539317476829,1.0
26.6,0.9919784491541991,0.9764095893022363,1.0
26.7,0.9919784491541991,0.976465362873255,1.0
26.8,0.9919784491541991,0.9765212638452792,1.0
26.9,0.9919784491541991,0.976577303420131,1.0
27.0,0.9919784491541991,0.9766334926177528,1.0
27.1,0.9919784491541991,0.9766898422770424,1.0
27.2,0.9919784491541991,0.9767463630566899,1.0
27.3,0.9919784491541991,0.9768030654360154,1.0
27.4,0.9919784491541991,0.9768599597158041,1.0
27.5,0.9919784491541991,0.976917056019144,1.0
27.6,0.9919784491541991,0.9769743642922623,1.0
27.7,0.9919784491541991,0.9770318943053614,1.0
27.8,0.9919784491541991,0.9770896556534568,1.0
27.9,0.9919784491541991,0.9771476577572124,1.0
28.0,0.9919784491541991,0.9772059098637779,1.0
28.1,0.9919784491541991,0.9772644210476253,1.0
28.2,0.9919784491541991,0.9773232002113855,1.0
28.3,0.9919784491541991,0.9773822560866847,1.0
28.4,0.9919784491541991,0.9774415972349816,1.0
28.5,0.9919784491541991,0.9775012320484032,1.0
28.6,0.9919784491541991,0.9775611687505823,1.0
28.7,0.9919784491541991,0.9776214153974935,1.0
28.8,0.9919784491541991,0.9776819798782901,1.0
28.9,0.9919784491541991,0.9777428699161408,1.0
29.0,0.9919784491541991,0.977804093069066,1.0
29.1,0.9919784491541991,0.9778656567307749,1.0
29.2,0.9919784491541991,0.9779275681315016,1.0
29.3,0.9919784491541991,0.9779898343388423,1.0
29.4,0.9919784491541991,0.9780524622585915,1.0
29.5,0.9919784491541991,0.9781154586355788,1.0
29.6,0.9919784491541991,0.9781788300545053,1.0
29.7,0.9919784491541991,0.9782425829407807,1.0
29.8,0.9919784491541991,0.9783067235613596,1.0
29.9,0.9919784491541991,0.978371258025578,1.0
30.0,0.9919784491541991,0.9784361922859904,1.0
30.1,0.9919784491541991,0.978501532139206,1.0
30.2,0.9919784491541991,0.9785672832267255,1.0
30.3,0.9919784491541991,0.9786334510357776,1.0
30.4,0.9919784491541991,0.9787000409001558,1.0
30.5,0.9919784491541991,0.9787670580010553,1.0
30.6,0.9919784491541991,0.9788345073679088,1.0
30.7,0.9919784491541991,0.9789023938792238,1.0
30.8,0.9919784491541991,0.9789707222634194,1.0
30.9,0.9919784491541991,0.979039497099662,1.0
31.0,0.9919784491541991,0.9791087228187029,1.0
31.1,0.9919784491541991,0.9791784037037146,1.0
31.2,0.9919784491541991,0.9792485438911271,1.0
31.3,0.9919784491541991,0.9793191473714651,1.0
31.4,0.9919784491541991,0.9793902179901841,1.0
31.5,0.9919784491541991,0.9794617594485074,1.0
31.6,0.9919784491541991,0.9795337753042628,1.0
31.7,0.9919784491541991,0.9796062689727186,1.0
31.8,0.9919784491541991,0.979679243727421,1.0
31.9,0.9919784491541991,0.9797527027010302,1.0
32.0,0.9919784491541991,0.9798266488861573,1.0
32.1,0.9919784491541991,0.9799010851362011,1.0
32.2,0.9919784491541991,0.979976014166184,1.0
32.3,0.9919784491541991,0.9800514385535893,1.0
32.4,0.9919784491541991,0.980127360739198,1.0
32.5,0.9919784491541991,0.9802037830279247,1.0
32.6,0.9919784491541991,0.9802807075896545,1.0
32.7,0.9919784491541991,0.9803581364600801,1.0
32.8,0.9919784491541991,0.9804360715415379,1.0
32.9,0.9919784491541991,0.9805145146038446,1.0
33.0,0.9919784491541991,0.9805934672851346,1.0
33.1,0.9919784491541991,0.9806729310926953,1.0
33.2,0.9919784491541991,0.980752907403805,1.0
33.3,0.9919784491541991,0.9808333974665691,1.0
33.4,0.9919784491541991,0.980914402400756,1.0
33.5,0.9919784491541991,0.980995923198635,1.0
33.6,0.9919784491541991,0.9810779607258123,1.0
33.7,0.9919784491541991,0.9811605157220673,1.0
33.8,0.9919784491541991,0.9812435888021896,1.0
33.9,0.9919784491541991,0.981327180456816,1.0
34.0,0.9919784491541991,0.9814112910532663,1.0
34.1,0.9919784491541991,0.9814959208363805,1.0
34.2,0.9919784491541991,0.9815810699293552,1.0
34.3,0.9919784491541991,0.9816667383345807,1.0
34.4,0.9919784491541991,0.9817529259344768,1.0
34.5,0.9919784491541991,0.9818396324923301,1.0
34.6,0.9919784491541991,0.9819268576531303,1.0
34.7,0.9919784491541991,0.982014600944407,1.0
34.8,0.9919784491541991,0.9821028617770664,1.0
34.9,0.9919784491541991,0.9821916394462276,1.0
35.0,0.9919784491541991,0.9822809331320594,1.0
35.1,0.9919784491541991,0.9823707419006174,1.0
35.2,0.9919784491541991,0.9824610647046795,1.0
35.3,0.9919784491541991,0.9825519003845838,1.0
35.4,0.9919784491541991,0.9826432476690644,1.0
35.5,0.9919784491541991,0.9827351051760883,1.0
35.6,0.9919784491541991,0.9828274714136921,1.0
35.7,0.9919784491541991,0.9829203447808184,1.0
35.8,0.9919784491541991,0.9830137235681526,1.0
35.9,0.9919784491541991,0.9831076059589597,1.0
36.0,0.9919784491541991,0.9832019900299207,1.0
36.1,0.9919784491541991,0.9832968737519688,1.0
36.2,0.9919784491541991,0.9833922549911271,1.0
36.3,0.9919784491541991,0.9834881315093444,1.0
36.4,0.9919784491541991,0.9835845009653319,1.0
36.5,0.9919784491541991,0.9836813609154003,1.0
36.6,0.9919784491541991,0.9837787088142957,1.0
36.7,0.9919784491541991,0.983876542016037,1.0
