x,mean,ci_min,ci_max
0.0,0.7692307692307693,0.5401958662133862,0.9982656722481523
1.0,0.5384615384615384,0.3468371904257853,0.7300858864972916
2.0,0.7692307692307693,0.5401958662133862,0.9982656722481523
3.0,0.38461538461538464,0.197609169388578,0.5716215998421913
4.0,0.0,0.0,0.0
5.0,0.07692307692307693,-0.06793131451906348,0.22177746836521733
6.0,0.5384615384615384,0.3468371904257853,0.7300858864972916
7.0,0.4230769230769231,0.23317121377589875,0.6129826323779474
8.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
9.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
10.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
11.0,0.7692307692307693,0.5401958662133862,0.9982656722481523
12.0,0.5384615384615384,0.2674637865884742,0.8094592903346027
13.0,0.19230769230769232,0.04081534357324415,0.34380004104214046
14.0,0.34615384615384615,0.16328414093967988,0.5290235513680124
15.0,0.5,0.30780618756457967,0.6921938124354203
16.0,0.5769230769230769,0.3870173676220525,0.7668287862241012
17.0,0.0,0.0,0.0
18.0,0.46153846153846156,0.19054070966539732,0.7325362134115259
19.0,0.7692307692307693,0.5401958662133862,0.9982656722481523
20.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
21.0,0.46153846153846156,0.26991411350270844,0.6531628095742147
22.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
23.0,0.7948717948717948,0.6681401705606168,0.9216034191829728
24.0,0.15384615384615385,-0.042287619346532634,0.34997992703884034
25.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
26.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
27.0,0.8076923076923077,0.6561999589578595,0.9591846564267559
28.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
29.0,0.7307692307692307,0.5602702175215458,0.9012682440169156
30.0,0.6923076923076923,0.4414125266304348,0.9432028579849498
31.0,0.38461538461538464,0.12014865879357273,0.6490821104371965
32.0,0.7692307692307693,0.6072786361787744,0.9311829022827641
33.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
34.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
35.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
36.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
37.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
38.0,0.4230769230769231,0.23317121377589875,0.6129826323779474
39.0,0.23076923076923078,0.0017343277518477307,0.45980413378661383
40.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
41.0,0.6153846153846154,0.3509178895628035,0.8798513412064273
42.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
43.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
44.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
45.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
46.0,0.9230769230769231,0.7782225316347827,1.0679313145190634
47.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0
51.0,1.0,1.0,1.0
52.0,1.0,1.0,1.0
53.0,1.0,1.0,1.0
54.0,1.0,1.0,1.0
55.0,0.46153846153846156,0.19054070966539727,0.7325362134115259
56.0,0.6153846153846154,0.4283784001578088,0.802390830611422
57.0,1.0,1.0,1.0
58.0,0.6923076923076923,0.4414125266304348,0.9432028579849498
59.0,0.9230769230769231,0.8206494006035351,1.0255044455503113
60.0,1.0,1.0,1.0
61.0,1.0,1.0,1.0
62.0,0.9230769230769231,0.7782225316347827,1.0679313145190634
63.0,0.9615384615384616,0.8876177644479153,1.0354591586290078
64.0,1.0,1.0,1.0
65.0,1.0,1.0,1.0
66.0,1.0,1.0,1.0
67.0,1.0,1.0,1.0
68.0,1.0,1.0,1.0
69.0,1.0,1.0,1.0
70.0,1.0,1.0,1.0
71.0,1.0,1.0,1.0
72.0,1.0,1.0,1.0
73.0,1.0,1.0,1.0
74.0,1.0,1.0,1.0
75.0,1.0,1.0,1.0
76.0,1.0,1.0,1.0
77.0,1.0,1.0,1.0
78.0,1.0,1.0,1.0
79.0,1.0,1.0,1.0
80.0,1.0,1.0,1.0
81.0,1.0,1.0,1.0
82.0,1.0,1.0,1.0
83.0,1.0,1.0,1.0
84.0,1.0,1.0,1.0
85.0,1.0,1.0,1.0
86.0,1.0,1.0,1.0
87.0,1.0,1.0,1.0
88.0,1.0,1.0,1.0
89.0,1.0,1.0,1.0
90.0,0.6923076923076923,0.4414125266304348,0.9432028579849498
91.0,0.9230769230769231,0.7782225316347827,1.0679313145190634
92.0,1.0,1.0,1.0
93.0,1.0,1.0,1.0
94.0,1.0,1.0,1.0
95.0,1.0,1.0,1.0
96.0,1.0,1.0,1.0
97.0,1.0,1.0,1.0
98.0,1.0,1.0,1.0
99.0,1.0,1.0,1.0
100.0,1.0,1.0,1.0
101.0,1.0,1.0,1.0
102.0,1.0,1.0,1.0
103.0,1.0,1.0,1.0
104.0,1.0,1.0,1.0
105.0,1.0,1.0,1.0
106.0,1.0,1.0,1.0
107.0,1.0,1.0,1.0
108.0,1.0,1.0,1.0
109.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
110.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
111.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
112.0,0.8159141583054625,0.7318058486089611,0.9000224680019642
113.0,0.8461538461538461,0.6500200729611596,1.0422876193465327
