x,mean,ci_min,ci_max
0.0,0.34615384615384615,0.16328414093967988,0.5290235513680124
1.0,0.23076923076923078,0.11625177926053924,0.3452866822779223
2.0,0.07692307692307693,-0.06793131451906348,0.22177746836521733
3.0,0.5769230769230769,0.3870173676220525,0.7668287862241012
4.0,0.9230769230769231,0.7782225316347827,1.0679313145190634
5.0,0.7695726495726496,0.6711121000572089,0.8680331990880903
6.0,0.7076923076923077,0.597121176483046,0.8182634389015695
7.0,0.3076923076923077,0.056797142015050206,0.5585874733695653
8.0,0.7695726495726496,0.6711121000572089,0.8680331990880903
9.0,0.5384615384615384,0.3468371904257853,0.7300858864972916
10.0,0.6730769230769231,0.5455771127296207,0.8005767334242255
11.0,0.6346153846153846,0.5037319068501049,0.7654988623806642
12.0,0.46153846153846156,0.26991411350270844,0.6531628095742147
13.0,0.6666666666666666,0.5187158008717728,0.8146175324615604
14.0,0.46153846153846156,0.19054070966539732,0.7325362134115259
15.0,0.5641025641025641,0.40847197480527225,0.7197331533998559
16.0,0.7695726495726496,0.6711121000572089,0.8680331990880903
17.0,0.5897435897435898,0.4353664215728127,0.7441207579143668
18.0,0.7435897435897436,0.6065463325525574,0.8806331546269298
19.0,0.5384615384615384,0.3820009134678414,0.6949221634552355
20.0,0.3076923076923077,0.056797142015050206,0.5585874733695653
21.0,0.6666666666666666,0.5187158008717728,0.8146175324615604
22.0,1.0,1.0,1.0
23.0,0.7692307692307693,0.6072786361787745,0.931182902282764
24.0,1.0,1.0,1.0
25.0,0.7307692307692307,0.6323315795741143,0.8292068819643471
26.0,0.8461538461538461,0.6500200729611596,1.0422876193465327
27.0,0.7692307692307693,0.5401958662133862,0.9982656722481523
28.0,1.0,1.0,1.0
29.0,1.0,1.0,1.0
30.0,1.0,1.0,1.0
31.0,1.0,1.0,1.0
32.0,1.0,1.0,1.0
33.0,1.0,1.0,1.0
34.0,1.0,1.0,1.0
35.0,0.8076923076923077,0.6561999589578595,0.9591846564267559
36.0,0.8461538461538461,0.6500200729611596,1.0422876193465327
37.0,1.0,1.0,1.0
38.0,1.0,1.0,1.0
39.0,1.0,1.0,1.0
40.0,1.0,1.0,1.0
41.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0
