x,y,cluster
0.6725849187236163,0.5672813545557718,0
0.6831679899337045,0.568988881363536,0
0.6847929795986809,0.5775112215505744,0
0.6820033968150181,0.5708827924255956,0
0.6760343520233387,0.5735375720996321,0
0.6946482300240594,0.5657738425650379,0
0.6805584461286333,0.5717451402754054,0
0.6857326890340228,0.5784474327123378,0
0.6944224451174672,0.5744047357094919,0
0.6900088394778886,0.5727499622232646,0
0.6856584747638285,0.5736380488572119,0
0.6819967879751899,0.5745775253605443,0
0.6759000940352271,0.5676523606569557,0
0.6841905688944862,0.5766738364457006,0
0.6881046667411886,0.5781066923314597,0
0.6708877056213984,0.5714902428842156,0
0.6711827707159946,0.5657548967916748,0
0.6889653295302682,0.5683440512965852,0
0.6677783109584705,0.5769145698021764,0
0.6903647664609407,0.5682016266668207,0
0.6539461905722678,0.5732301521539382,0
0.6835032082840959,0.5741172366928816,0
0.6746768921226499,0.5666453545288606,0
0.6917466477685762,0.568297050362857,0
0.6709290563907017,0.5750113593822938,0
0.6920542723453494,0.5727067088384131,0
0.6947755433684868,0.5704471820476814,0
0.6831721241350726,0.5654862752996207,0
0.6775427990027287,0.5650692162244007,0
0.678233845700707,0.5646746095343075,0
0.6770452251247081,0.5718470403888336,0
0.6949461585582866,0.5679043104039152,0
0.6761491986258569,0.5689428709869149,0
0.6822203530919153,0.5770982721458409,0
0.6888407495546747,0.5698283673674279,0
0.6882900000246671,0.5645715428738142,0
0.6829924474431399,0.5705742867076611,0
0.6766384290811904,0.575004277340316,0
0.6891070177042169,0.5643327071043076,0
0.6922788645250222,0.5670582201328486,0
0.6654595621137618,0.5722414970692143,0
0.6724031179141239,0.5746810325962892,0
0.6783452875566205,0.5709892579961346,0
0.6774119729752865,0.5708684017381097,0
0.6707379629145978,0.5666505907305229,0
0.6879605651519954,0.5722558018769341,0
0.6738051456102758,0.568696601409034,0
0.6785822647258044,0.5706617679381342,0
0.6791593180353185,0.5680647827773296,0
0.6768886978256269,0.5739024456504817,0
0.6779423278754195,0.5698895304768574,0
0.6930179761297574,0.5684682224693938,0
0.6807891217476645,0.5773498838353837,0
0.6674575257217523,0.5711891216638326,0
0.6730493787130946,0.5729861085287026,0
0.6750232943922517,0.572406349883552,0
0.6762825141754545,0.5629264778297839,0
0.674158646796402,0.574032091845131,0
0.6846900609017452,0.5695957624065828,0
0.6737965389327438,0.5770661414916207,0
0.6871305515252576,0.5726445490037315,0
0.6721500485068909,0.5754083105065516,0
0.6915116328755899,0.5759350912924978,0
0.6984348053771005,0.5705598140116944,0
0.6874398421105661,0.5755411584508926,0
0.6773974147290702,0.5688747168378738,0
0.6733162756634076,0.5749303385894681,0
0.6960360667858171,0.5731125373177252,0
0.6860227359422773,0.5722902212543138,0
0.6752509546403004,0.5765777537795047,0
0.6700505875857173,0.5661946926541943,0
0.6801498150967638,0.5707263127424157,0
0.6876309991492937,0.5794661628775905,0
0.672218053105885,0.5747932647425152,0
0.6823712800628559,0.5632171936608719,0
0.6660291985776159,0.5718061730304328,0
0.6735522801047876,0.5696230658322868,0
0.6867771997209097,0.5658830725698021,0
0.6678364621213418,0.5690557534343211,0
0.6843393004216661,0.5718595365358783,0
0.6809925004172473,0.5722241331443424,0
0.6871845731398551,0.5761025166087675,0
0.7015077888138311,0.572958493352959,0
0.6763867782423728,0.5729051706592387,0
0.677343072307092,0.5673917916515274,0
0.6757352600169614,0.5733505297416113,0
0.6787103797907277,0.566820044224367,0
0.672237130190838,0.5762577778978151,0
0.6690462526350364,0.573076162408476,0
0.6703416937858674,0.5750291987919984,0
0.6708169685807446,0.5848489068211338,0
0.6745176789182175,0.5703492629083055,0
0.6834489398159656,0.5782246879492212,0
0.69010032634809,0.5727902391596549,0
0.68905793316644,0.5666677264471219,0
0.6917190990181159,0.572366346400409,0
0.6747496018262987,0.5692724727931219,0
0.6681671234577875,0.576288704380131,0
0.6809151149913389,0.5660355047376356,0
0.687208113630958,0.5685905344480728,0
0.6733768577398942,0.5694076357638975,0
0.6768048849792192,0.562722753359181,0
0.686875200681043,0.5716280594310803,0
0.6858762025598099,0.5678404391854709,0
0.6869938071238273,0.5694058597505149,0
0.6828893434117553,0.5733736360178352,0
0.6993163197635724,0.5754638398892462,0
0.66862825396052,0.5674886896540097,0
0.6765647902140791,0.5666977894901867,0
0.6722927931698047,0.5758180480918406,0
0.6800176535792045,0.5782222160232188,0
0.667498793948954,0.5762232237136743,0
0.6919757820453517,0.5727142356375823,0
0.6827699696057622,0.5716461028604874,0
0.6792803921344195,0.5728796139034236,0
0.6759318079094968,0.567009729812332,0
0.6738372184429445,0.5680417784520712,0
0.6851433597266418,0.5707829109825817,0
0.6822709763161027,0.5711698680817021,0
0.6842844470836302,0.5737817483919807,0
0.6877107696697151,0.5678314776704527,0
0.6862595319622825,0.5763929266371357,0
0.6888700680458798,0.5681399389168784,0
0.6809104630396836,0.565331961728538,0
0.6848118887005942,0.5698228948369212,0
0.6789536840081591,0.5722811045703436,0
0.6989208660736963,0.5752584688891035,0
0.68068621025286,0.5760144942807713,0
0.6935897968028085,0.5756252306559007,0
0.692221104951469,0.5712305131377212,0
0.679613347039721,0.5685426074713064,0
0.6711964833536681,0.5714633057584848,0
0.690734976408393,0.5749336341031661,0
0.7714955341244487,0.4483317712322037,1
0.758035216780956,0.4624792143822439,1
0.7575052526367966,0.4583012638217409,1
0.749521879423458,0.4497688507617972,1
0.7635226558919982,0.4419479307953817,1
0.7694848759343582,0.447578648626689,1
0.7809081775302837,0.4572043125113158,1
0.7799308807206905,0.4624107564610792,1
0.7648426737953378,0.456869089098624,1
0.7723119553722999,0.4393908748858766,1
