x,y,cluster
0.7863616205060875,0.4347363714490309,0
0.7656467249046027,0.4174455011585005,0
0.7597872963638723,0.4451352068339502,0
0.7389197822557437,0.4459628716539476,0
0.7678980737859731,0.429987878348026,0
0.834090941701334,0.4272902589941226,0
0.8029760973632969,0.4573388481962688,0
0.7791536630250815,0.4210854315445412,0
0.7907513805717472,0.4767999385769197,0
0.7623025351249514,0.4454134953482804,0
0.8293821025960233,0.4357684390924506,0
0.7903900088414024,0.4653038787962693,0
0.7824894999018752,0.4422865683006497,0
0.7759452863583891,0.4400605601507825,0
0.7907559560037104,0.4427935299404498,0
0.7350141688841073,0.4207503635445927,0
0.7936098092691872,0.4255449254778601,0
0.8128144924430962,0.43073959406706,0
0.7900421896938618,0.4279349131267627,0
0.7926895007437058,0.4591178974768646,0
0.7792745551003044,0.4435867339823129,0
0.7732257269955289,0.4146963372930148,0
0.8309649485907135,0.4339119950041761,0
0.7703408017766198,0.4671999276951434,0
0.7624754317283765,0.4897432192888691,0
0.7990887596859482,0.4108922914941694,0
0.7707754136649252,0.4490682486367099,0
0.7614503094751105,0.4235621102422982,0
0.7730061866639799,0.4607918578458499,0
0.7733701913596993,0.4297846976576663,0
0.8106352553371969,0.4448630964717086,0
0.8107078294279958,0.4156908626208569,0
0.7645392806302704,0.4241189428824641,0
0.7783048129118237,0.4263758267405524,0
0.7868854006375534,0.413126781392239,0
0.7633343943263445,0.460699753771947,0
0.7994889356118303,0.4336820211308559,0
0.8000901218585206,0.423117528928652,0
0.779054665043325,0.438654523992482,0
0.7927900888458741,0.4478218796284233,0
0.7755878166796966,0.4764096005139291,0
0.7838666126786846,0.4153886727909028,0
0.8055403214895414,0.4565498637747335,0
0.740234877382227,0.4197327095165694,0
0.8088929625443412,0.438614485687038,0
0.7477750862210887,0.4614637725092823,0
0.7896304406049218,0.4519903405192089,0
0.7846558978538373,0.4334320661490856,0
0.8106630457475488,0.4414650790812281,0
0.7611994356831886,0.4321525238703486,0
0.7645690458572606,0.4437425466962842,0
0.7779249110871809,0.4454993006051697,0
0.7794783921899309,0.4509077665713,0
0.8121158287343704,0.4343993016121584,0
0.7921193324564251,0.4625438790332072,0
0.7554385344297135,0.4377962632611657,0
0.80478776304475,0.4294805684401571,0
0.7661657363532658,0.4570501378640493,0
0.7732571901877682,0.4414820273355323,0
0.7421219466382433,0.4476793769516543,0
0.7943673462986292,0.414953506434093,0
0.7906445606500032,0.4619460398303115,0
0.7579876590733665,0.4548053165829285,0
0.762625447434826,0.4311565168812591,0
0.8056380438119921,0.4407831413742583,0
0.7930973586368346,0.4661147073830215,0
0.8174256327445009,0.4572142528337584,0
0.7849692888576985,0.4649288641593248,0
0.8106968648422783,0.4329716214665007,0
0.7201888486443234,0.4394622933803773,0
0.7978883272840243,0.4491900469837273,0
0.774777023358058,0.4629037713767162,0
0.8285554181165342,0.4126446480758052,0
0.8010041969458603,0.4692681980650466,0
0.8017555954056887,0.4838786486398091,0
0.7666087561740393,0.4203720429916247,0
0.7645345889502018,0.4814324447427427,0
0.799589776933717,0.4429189826259381,0
0.8477255817005832,0.4503937466083346,0
0.7862672000016916,0.4510168894836839,0
0.8156014038110279,0.4262337181932227,0
0.7963600545049341,0.459271564651345,0
0.7649252285512929,0.4294546446718774,0
0.7961718349321366,0.4325413800136849,0
0.7825886250292098,0.4003363572589455,0
0.8002134674075447,0.4434791088111067,0
0.7634313983631601,0.4331605051400962,0
0.7948660458892032,0.404399164875125,0
0.769118960491054,0.4361000118302243,0
0.8378006890883585,0.3962374073292753,0
0.8174218941947352,0.4385879650536582,0
0.7695965489259158,0.4320737962843141,0
0.7895516580294432,0.4213616401846919,0
0.7914055980838925,0.4709988763077333,0
0.7879474454394207,0.4667503737276286,0
0.8324466437589491,0.4178571936468762,0
0.7814308169773838,0.4015587379354337,0
0.8036409880096647,0.4579607653099117,0
0.6927663257503276,0.4360064768353291,0
0.8069764468010574,0.4610236815216789,0
0.7831442863448267,0.4546454209212313,0
0.7632168700024086,0.4368964199542117,0
0.8139578653597341,0.427379780595764,0
0.7846339333828718,0.4370462134617213,0
0.8004106795649101,0.4311947581231841,0
0.78054027410287,0.4296488564025645,0
0.7855069089374414,0.4318210715272176,0
0.8016900436749409,0.4548361435403782,0
0.8168237666670497,0.4223394743742887,0
0.7898354337404897,0.4590107586157855,0
0.7916289636958258,0.437602902460424,0
0.804803211043448,0.446136890547872,0
0.806847423240677,0.4308676882680969,0
0.8145278858076699,0.4259353715187846,0
0.789986425441439,0.4429699066207203,0
0.8264451107808066,0.4242179850358493,0
0.8013754767040503,0.4219702491339042,0
0.7759884540128232,0.440170217342692,0
0.7714866259377464,0.4271419141613684,0
0.759595300207923,0.4488394139620268,0
0.8264400660992853,0.44373949814191,0
0.7843383377694401,0.4662993688717068,0
0.7780509712795147,0.4464346125188567,0
0.7439851049817485,0.4476269385087626,0
0.7870094304345736,0.4442943628914861,0
0.8126383787542942,0.4276988941723078,0
0.7759475970344103,0.4422177706140253,0
0.7636607997247433,0.438053681087198,0
0.7859092167177975,0.426666029989363,0
0.7867041579474088,0.4380475004107958,0
0.7820897066560129,0.4428418723294242,0
0.809279801308713,0.454062736082846,0
0.8289013017165201,0.4280442772551452,0
0.8007016103430634,0.4331378628329289,0
0.8008613162215631,0.4293961283007019,0
0.8033406921930993,0.4407412126021117,0
0.7732919256800994,0.4320935925049959,0
0.7664005965425444,0.4171743544371685,0
0.7668059275654374,0.464561976858419,0
0.7858698576694809,0.4624938559511832,0
0.8114538057350305,0.4593892246127316,0
0.7581940724245582,0.437420229794154,0
0.7697388086634337,0.4224855796075878,0
0.762977751363537,0.4551031489166958,0
0.7639081440289834,0.426097924644003,0
0.7391843800809987,0.4749998831862478,0
0.7629367539594428,0.4405895862100436,0
0.7701682878402429,0.4543043274782797,0
0.7813482268755306,0.4220789485360998,0
0.8257462896114942,0.4391549753036209,0
0.7798219975852563,0.4365035156718916,0
0.8024973032649312,0.4264542780526758,0
0.762145627607669,0.4280794022801072,0
0.7614704458369321,0.4443245445148668,0
0.8176617275926293,0.4849441841404333,0
0.8257425916458047,0.4454639381492557,0
0.7873170658525876,0.4335529404837789,0
0.7731973886140322,0.4240956122272867,0
0.7602303191491959,0.4453920257179342,0
0.7941127073064964,0.4439631263968323,0
0.8432402490194576,0.4388179418350522,0
0.7502467059488741,0.4573428690616037,0
0.7903458380892261,0.4349963696939744,0
0.7745177233810919,0.4517605155589306,0
0.7978029222874341,0.4692549641637094,0
0.788967696282176,0.4404268925074668,0
0.7848766421213346,0.4061211691043615,0
0.7556211391500062,0.43855160126986,0
0.7793913894318749,0.4187911613245197,0
0.7370232840972492,0.4435086135134137,0
0.7773020313058503,0.4423623645585039,0
0.7800195768511169,0.4388362758447084,0
0.7999543319537253,0.4522598422369167,0
0.7613316828751278,0.4304557542577702,0
0.7664879534348064,0.436419279770623,0
0.8218262639588195,0.4410991261419564,0
0.7621381728576384,0.4534793101415247,0
0.8061924982554172,0.4457968192140594,0
0.7556931914601714,0.4358806789107547,0
0.7784892742260584,0.4338887663265018,0
0.7669318027455416,0.437781957950492,0
0.7757617527440596,0.4315023432357493,0
0.7782518776720518,0.4299818403125239,0
0.8140833703460499,0.4488760701710405,0
0.7595828638918921,0.4455496273650974,0
0.7946563132937539,0.4244277549274781,0
0.8117702264322886,0.4474325370152541,0
0.7680124703203227,0.4355328003664664,0
0.748126489208304,0.437700975511599,0
0.7770239613190835,0.4566401637219449,0
0.7932276931605674,0.4197592907821086,0
0.8093781286089552,0.4128914905827675,0
0.8234837830135666,0.4499270046148347,0
0.7689540611798211,0.4555610662451862,0
0.7796782389917769,0.4532975905632371,0
0.7862857236435173,0.4534761154745117,0
0.7847679630701515,0.4181551950255023,0
0.7492515065410468,0.4434506355043944,0
0.822282734867454,0.4654597934079785,0
0.7640931242530498,0.4218107116667106,0
0.7832661716707614,0.4339255048995477,0
0.8049367634683258,0.4539588077834777,0
0.7702423172898047,0.4450799337265581,0
0.7767694111856221,0.4400035916377013,0
0.8127884298380473,0.4238677621066857,0
0.7707008451173665,0.4557830448294818,0
0.7812293536082484,0.4288196360977609,0
0.7881356036280374,0.4375554792627711,0
0.7557618865753886,0.4694325685471902,0
0.7371229676862023,0.4527088929554148,0
0.7936604148108501,0.4444450160453104,0
0.792543532094389,0.4443381997102433,0
0.7842452209534168,0.445630404204495,0
0.7748343040121753,0.4261979411722382,0
0.8223282811427748,0.4328964838178647,0
0.7427975169394894,0.4780296261949649,0
0.7639646891024604,0.4422593718038903,0
0.7464360334130097,0.4321829366602178,0
0.7290583075342378,0.4429157691895937,0
0.7653400389617702,0.425767128851103,0
0.7916185954949645,0.4496510360940319,0
0.7925506454342777,0.4347798641002842,0
0.7858059291525618,0.4440534620847114,0
0.1949183213657824,0.1930353788570583,1
0.3345332131359864,0.2245821971628284,1
0.3004873141908822,0.2906709111401186,1
0.327407320504596,0.2982123834980602,1
0.2731477851642095,0.2071266190932672,1
0.2685483734570014,0.2002555001661246,1
0.2309451559469915,0.3051760903168512,1
0.3117272174580555,0.1942706453982249,1
0.3259022323965401,0.2960211025408386,1
0.2284511022601943,0.2364991575730335,1
0.3116027207666366,0.2366020339550488,1
0.2778081298848491,0.1984760154182534,1
0.3435212642000413,0.2550933627141546,1
0.2750098106454444,0.2326756911782541,1
0.2839874994715459,0.1671342274921188,1
0.2106255808301868,0.3099779522150112,1
0.3377081793353883,0.2432455926253196,1
0.3303496486833613,0.2471533384475447,1
0.3082387130545779,0.2557779289292978,1
0.2034873226898746,0.3133996137046179,1
0.2743289266774261,0.2908266997104856,1
0.2598135634387301,0.1947541160513432,1
0.2485352608802243,0.2146224661404438,1
0.2091112097814075,0.193958662243981,1
0.2937649690665717,0.2283870382612033,1
0.2072933098310027,0.2314542019661304,1
0.3388413600443724,0.2342673554189322,1
0.2199692914852394,0.2068945027175287,1
0.1997359978754936,0.2454400647771285,1
0.2520331482254592,0.3191057158204661,1
0.2794723115834618,0.3355615499528677,1
0.2427791640380726,0.1920782395821214,1
0.3276894854546124,0.2803640436643466,1
0.2358051354620878,0.2649314065801697,1
0.2439526925757644,0.2086446052337482,1
0.2516648141285674,0.2112428220179396,1
0.238946093204591,0.2413248734499794,1
0.2353459194822575,0.230350466595704,1
0.3374322122063891,0.2648503850546126,1
0.2191493221586876,0.1862024453379777,1
0.1351825427365403,0.2304442147826417,1
0.2434103915993412,0.3283784837648371,1
0.2471420648364764,0.2192449719208617,1
0.0667842996931608,0.3568520875967919,1
0.2673084441274364,0.1776157602578245,1
0.3264355040916459,0.147034323694292,1
0.2434184705897862,0.2045550694803137,1
0.2232190845501902,0.2047583948326313,1
0.3415107882413731,0.2886774345073812,1
0.2302510657035261,0.1392229932272883,1
0.1627075595368646,0.1640332616184852,1
0.2595081264183512,0.2682952998816045,1
0.3243026757231251,0.3214769871471791,1
0.2630915390066445,0.2278161132232617,1
0.2662690068668923,0.2788464881496071,1
0.3644063441335377,0.1711393965939991,1
0.2476881471428671,0.19907846681025,1
0.3398853585391804,0.3170535592690117,1
0.29858153187782,0.1866607728368028,1
0.237017663402739,0.3489368354689495,1
0.2392037955392525,0.24589721305056,1
0.3162057488205867,0.2318074568137219,1
0.2903118340309473,0.2348593743928527,1
0.2441739604041283,0.1431730675660675,1
0.2694652249367438,0.1820067278619628,1
0.1913694261414224,0.2365596800086903,1
0.230473840267028,0.2700456239258778,1
0.4282879491473864,0.3752885748571498,1
0.2214789015376276,0.2447036527281743,1
0.2378606862533629,0.2264698220744659,1
0.1823599410142702,0.2767757689398249,1
0.2938124458164098,0.1812687149686295,1
0.2114585781724779,0.1100848722005469,1
0.2232998997828744,0.2533417058085053,1
0.2805146856127755,0.2445262905110839,1
0.2955284072468068,0.2050551876662628,1
0.2767581778114487,0.2285152581893358,1
0.3072291145667514,0.2289951560572831,1
0.2340348171237288,0.2374084330391684,1
0.2530934841061122,0.2943205860385783,1
0.3345574448094734,0.1959520284873984,1
0.1475715399543905,0.2639974940237768,1
0.3519096562654618,0.2136947525269567,1
0.2829050599666676,0.2533427924423947,1
0.2935972320814389,0.2691649506630416,1
0.2735632138954644,0.2455668055037291,1
0.240738793218019,0.2179192901644212,1
0.3225565104567085,0.1827969813954986,1
0.2698042428556546,0.2497252788076791,1
0.2368799149548948,0.2291766969697577,1
0.333542925761593,0.3198382937312646,1
0.2147008128028502,0.2252016242582698,1
0.3218210086459611,0.2505478982815189,1
0.1913277891042315,0.2879073354543467,1
0.2777537942687677,0.1328630331638421,1
