x,mean,ci_min,ci_max
0.0,0.5384615384615384,0.4426493644436619,0.634273712479415
1.0,0.5481927710843374,0.47248416204587945,0.6239013801227954
2.0,0.5340909090909091,0.4298656651053624,0.6383161530764557
3.0,0.5612244897959183,0.4629744962870646,0.6594744833047721
4.0,0.6153846153846154,0.5074165266832855,0.7233527040859453
5.0,0.6547619047619048,0.5530861310350087,0.7564376784888008
6.0,0.803030303030303,0.7070792425622023,0.8989813634984036
7.0,0.7,0.5926463787289874,0.8073536212710125
8.0,0.6875,0.5739394606663477,0.8010605393336523
9.0,0.7857142857142857,0.6782433594132623,0.8931852120153091
10.0,0.6818181818181818,0.5441917970363049,0.8194445666000586
11.0,0.8166666666666667,0.7187574494559524,0.9145758838773809
12.0,0.75,0.632305806953261,0.867694193046739
13.0,0.5909090909090909,0.38545491113906605,0.7963632706791158
14.0,0.8055555555555556,0.6762699008166713,0.9348412102944399
15.0,0.8421052631578947,0.7261657984820976,0.9580447278336918
16.0,0.775,0.6455898960668063,0.9044101039331938
17.0,0.8421052631578947,0.7261657984820976,0.9580447278336918
18.0,0.9333333333333333,0.8440710066609742,1.0225956600056925
19.0,0.8846153846153846,0.7618090993322104,1.0074216698985587
20.0,0.7857142857142857,0.6337274441785791,0.9377011272499923
21.0,0.7083333333333334,0.5264835912281994,0.8901830754384673
22.0,0.75,0.5378237760728125,0.9621762239271875
23.0,0.84375,0.7179449750730322,0.9695550249269678
24.0,1.0,1.0,1.0
25.0,0.8333333333333334,0.6999722251151381,0.9666944415515286
26.0,0.9,0.7926463787289875,1.0073536212710126
27.0,0.9090909090909091,0.7889607517792768,1.0292210664025412
28.0,0.8636363636363636,0.7202329538393946,1.0070397734333327
29.0,0.875,0.6458234850600961,1.1041765149399039
30.0,0.9375,0.8188898850223979,1.0561101149776022
31.0,0.9,0.7685192029230123,1.0314807970769877
32.0,1.0,1.0,1.0
33.0,0.9,0.7140580735820993,1.0859419264179007
34.0,0.75,0.4499375065090607,1.0500624934909393
35.0,1.0,1.0,1.0
36.0,0.75,0.505,0.995
37.0,1.0,1.0,1.0
38.0,1.0,1.0,1.0
39.0,1.0,1.0,1.0
40.0,1.0,1.0,1.0
41.0,1.0,1.0,1.0
42.0,1.0,1.0,1.0
43.0,1.0,1.0,1.0
44.0,1.0,1.0,1.0
45.0,1.0,1.0,1.0
46.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0
48.0,1.0,1.0,1.0
49.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0
51.0,1.0,1.0,1.0
52.0,1.0,1.0,1.0
53.0,1.0,1.0,1.0
54.0,1.0,1.0,1.0
55.0,1.0,1.0,1.0
56.0,1.0,1.0,1.0
57.0,1.0,1.0,1.0
58.0,1.0,1.0,1.0
59.0,1.0,1.0,1.0
60.0,1.0,1.0,1.0
61.0,1.0,1.0,1.0
62.0,1.0,1.0,1.0
63.0,1.0,1.0,1.0
64.0,1.0,1.0,1.0
65.0,1.0,1.0,1.0
66.0,1.0,1.0,1.0
67.0,1.0,1.0,1.0
68.0,1.0,1.0,1.0
69.0,1.0,1.0,1.0
70.0,1.0,1.0,1.0
71.0,1.0,1.0,1.0
72.0,1.0,1.0,1.0
73.0,1.0,1.0,1.0
74.0,1.0,1.0,1.0
75.0,1.0,1.0,1.0
76.0,1.0,1.0,1.0
77.0,1.0,1.0,1.0
78.0,1.0,1.0,1.0
79.0,1.0,1.0,1.0
80.0,1.0,1.0,1.0
81.0,1.0,1.0,1.0
82.0,1.0,1.0,1.0
83.0,1.0,1.0,1.0
84.0,1.0,1.0,1.0
85.0,1.0,1.0,1.0
86.0,1.0,1.0,1.0
87.0,1.0,1.0,1.0
88.0,1.0,1.0,1.0
89.0,1.0,1.0,1.0
90.0,1.0,1.0,1.0
91.0,1.0,1.0,1.0
92.0,1.0,1.0,1.0
93.0,1.0,1.0,1.0
