x,mean,ci_min,ci_max
0.0,0.5384615384615384,0.3468371904257853,0.7300858864972916
1.0,0.5,0.3640984519248188,0.6359015480751812
2.0,0.54,0.40185128013622423,0.6781487198637759
3.0,0.45652173913043476,0.3125759464786233,0.6004675317822462
4.0,0.53125,0.358347531330883,0.704152468669117
5.0,0.45,0.2958250993189877,0.6041749006810123
6.0,0.48,0.34151798961597934,0.6184820103840206
7.0,0.4411764705882353,0.27427501441829455,0.608077926758176
8.0,0.55,0.3958250993189878,0.7041749006810123
9.0,0.47368421052631576,0.3149275602562972,0.6324408607963343
10.0,0.4666666666666667,0.28814201332194833,0.645191320011385
11.0,0.8333333333333334,0.6611648829463883,1.0055017837202784
12.0,0.6176470588235294,0.4542971037699747,0.7809970138770842
13.0,0.55,0.3958250993189878,0.7041749006810123
14.0,0.7307692307692307,0.5602702175215458,0.9012682440169156
15.0,0.5277777777777778,0.36469669684722966,0.690858858708326
16.0,0.5882352941176471,0.4228043640235646,0.7536662242117296
17.0,0.4230769230769231,0.23317121377589875,0.6129826323779474
18.0,0.5714285714285714,0.3881255436303378,0.754731599226805
19.0,0.6944444444444444,0.543967949326468,0.8449209395624209
20.0,0.8,0.6568618383053166,0.9431381616946835
21.0,0.5,0.255,0.745
22.0,0.7352941176470589,0.5869982822591248,0.883589953034993
23.0,0.7619047619047619,0.6330925241608557,0.890716999648668
24.0,0.8125,0.621246936299049,1.0037530637009509
25.0,0.8333333333333334,0.6611648829463883,1.0055017837202784
26.0,0.9545454545454546,0.8675028861363613,1.041588022954548
27.0,0.8333333333333334,0.6999722251151381,0.9666944415515286
28.0,0.75,0.5896098506765456,0.9103901493234544
29.0,0.85,0.6935065496578211,1.0064934503421787
30.0,0.7307692307692307,0.5602702175215458,0.9012682440169156
31.0,0.75,0.5602238160358366,0.9397761839641634
32.0,0.7916666666666666,0.6291862547418464,0.9541470785914868
33.0,1.0,1.0,1.0
34.0,0.6,0.2963581056573385,0.9036418943426614
35.0,0.7777777777777778,0.5857158307523482,0.9698397248032073
36.0,0.8333333333333334,0.6224709067064851,1.0441957599601817
37.0,0.9,0.7140580735820993,1.0859419264179007
38.0,0.875,0.7426848774075061,1.007315122592494
39.0,0.875,0.7129477321972938,1.037052267802706
40.0,0.9545454545454546,0.8675028861363613,1.041588022954548
41.0,1.0,1.0,1.0
42.0,0.8,0.5520774314427991,1.047922568557201
43.0,0.8181818181818182,0.6570102994438864,0.97935333691975
44.0,0.75,0.5602238160358366,0.9397761839641634
45.0,0.9444444444444444,0.8386234656120667,1.050265423276822
46.0,1.0,1.0,1.0
47.0,1.0,1.0,1.0
48.0,0.5,0.19009678930349883,0.8099032106965012
49.0,1.0,1.0,1.0
50.0,1.0,1.0,1.0
51.0,0.8333333333333334,0.6224709067064851,1.0441957599601817
52.0,1.0,1.0,1.0
53.0,0.9,0.7140580735820993,1.0859419264179007
54.0,1.0,1.0,1.0
55.0,0.5714285714285714,0.31219894349225696,0.8306581993648858
56.0,0.8571428571428571,0.6738398293446235,1.0404458849410907
57.0,1.0,1.0,1.0
58.0,1.0,1.0,1.0
59.0,0.8571428571428571,0.6738398293446235,1.0404458849410907
60.0,0.8333333333333334,0.6224709067064851,1.0441957599601817
61.0,1.0,1.0,1.0
62.0,1.0,1.0,1.0
63.0,1.0,1.0,1.0
64.0,1.0,1.0,1.0
65.0,0.875,0.6458234850600961,1.1041765149399039
66.0,1.0,1.0,1.0
67.0,0.9285714285714286,0.7936640529391082,1.063478804203749
68.0,1.0,1.0,1.0
69.0,1.0,1.0,1.0
70.0,1.0,1.0,1.0
71.0,1.0,1.0,1.0
72.0,1.0,1.0,1.0
73.0,1.0,1.0,1.0
74.0,1.0,1.0,1.0
75.0,1.0,1.0,1.0
76.0,1.0,1.0,1.0
77.0,1.0,1.0,1.0
78.0,1.0,1.0,1.0
79.0,1.0,1.0,1.0
80.0,1.0,1.0,1.0
81.0,1.0,1.0,1.0
82.0,1.0,1.0,1.0
83.0,1.0,1.0,1.0
84.0,1.0,1.0,1.0
85.0,1.0,1.0,1.0
86.0,0.9,0.7140580735820994,1.0859419264179007
87.0,1.0,1.0,1.0
88.0,1.0,1.0,1.0
89.0,1.0,1.0,1.0
90.0,0.5,-0.19296464556281656,1.1929646455628165
91.0,1.0,1.0,1.0
92.0,1.0,1.0,1.0
93.0,1.0,1.0,1.0
94.0,1.0,1.0,1.0
95.0,1.0,1.0,1.0
96.0,1.0,1.0,1.0
97.0,1.0,1.0,1.0
98.0,1.0,1.0,1.0
99.0,1.0,1.0,1.0
100.0,1.0,1.0,1.0
101.0,1.0,1.0,1.0
102.0,1.0,1.0,1.0
103.0,1.0,1.0,1.0
104.0,1.0,1.0,1.0
105.0,1.0,1.0,1.0
106.0,1.0,1.0,1.0
107.0,1.0,1.0,1.0
108.0,1.0,1.0,1.0
109.0,1.0,1.0,1.0
110.0,1.0,1.0,1.0
111.0,1.0,1.0,1.0
112.0,1.0,1.0,1.0
113.0,1.0,1.0,1.0
114.0,1.0,1.0,1.0
115.0,1.0,1.0,1.0
116.0,1.0,1.0,1.0
117.0,1.0,1.0,1.0
118.0,1.0,1.0,1.0
119.0,1.0,1.0,1.0
