x,mean,ci_min,ci_max
0.0,0.473803386889852,0.3339795108643221,0.6083868444672884
0.1,0.4741612974167404,0.3338586196658534,0.6093304144227254
0.2,0.4745260566027507,0.3337493261332225,0.6102752265232966
0.3,0.47489762071769465,0.3336515662625016,0.611221260072285
0.4,0.4752759461610614,0.3335652762299357,0.6121684944494326
0.5,0.47566098946185104,0.3334903923917164,0.6131169091108304
0.6,0.4760527072784087,0.33342685128375693,0.6140664835888088
0.7,0.4764510563982575,0.33337458962146616,0.6150171974918275
0.8,0.4768559937379325,0.33333354429952244,0.6159690305043655
0.9,0.4772674763428148,0.3333036523916495,0.6169219623868111
1.0,0.47768546138696394,0.33328485115038897,0.617875972975352
1.1,0.47810990617295257,0.3332770780068761,0.6188310421818655
1.2,0.47854076813169977,0.3332802705706136,0.6197871499938087
1.3,0.47897800482230424,0.33329436662924605,0.620744276474108
1.4,0.47942157393187845,0.3333193041483341,0.62170240176105
1.5,0.47987143327538195,0.33335502127112937,0.6226615060681706
1.6,0.48032754079545514,0.3334014563183484,0.6236215696841458
1.7,0.4807898545622525,0.33345854778794703,0.6245825729726815
1.8,0.48125833277327695,0.33352623435489503,0.6255444963724036
1.9,0.4817329337532125,0.33360445487095003,0.626507320396748
2.0,0.4822136159537585,0.3336931483644321,0.6274710256338507
2.1,0.4827003379534632,0.333792254039999,0.628435592746438
2.2,0.4831930584575569,0.3339017112784185,0.6294010024717165
2.3,0.4836917362977863,0.3340214596363451,0.6303672356212626
2.4,0.4841963304322473,0.3341514388460928,0.6313342730809139
2.5,0.48470679994521926,0.33429158881540977,0.632302095810658
2.6,0.48522310404699814,0.33444184962725354,0.6332706848445229
2.7,0.4857452020737304,0.3346021615395641,0.6342400212904671
2.8,0.4862730534872466,0.3347724649850393,0.6352100863302703
2.9,0.4868066178748944,0.33495270057090876,0.6361808612194225
3.0,0.4873458549493734,0.3351428090787082,0.6371523272870144
3.1,0.48789072454856725,0.33534273146405424,0.638124465935628
3.2,0.4884411866353787,0.335552408856418,0.6390972586412255
3.3,0.48899720129756186,0.33577178255890106,0.6400706869530406
3.4,0.48955872874755707,0.3360007940480072,0.6410447324934679
3.5,0.49012572932232346,0.336239384973419,0.6420193769579532
3.6,0.49069816348317313,0.3364874971577718,0.6429946021148835
3.7,0.49127599181560455,0.3367450725964274,0.6439703898054764
3.8,0.4918591750291363,0.33701205345724883,0.6449467219436716
3.9,0.49244767395714056,0.33728838208037515,0.64592358051602
4.0,0.4930414495566766,0.3375740009779947,0.6469009475815737
4.1,0.4936404629083249,0.3378688528341204,0.6478788052717761
4.2,0.49424467521601995,0.3381728805043642,0.6488571357903528
4.3,0.4948540478068845,0.3384860270157106,0.6498359214132006
4.4,0.49546854213106295,0.338808235566292,0.6508151444882779
4.5,0.496088119761555,0.3391394495251624,0.6517947874354952
4.6,0.496712742394049,0.3394796124320719,0.6527748327466047
4.7,0.49734237184675584,0.33982866799724154,0.6537552629850903
4.8,0.4979769700602426,0.34018656010113657,0.654736060786058
4.9,0.4986164990972662,0.34055323279424254,0.6557172088561258
5.0,0.49926092114260595,0.3409286302968376,0.656698689973314
5.1,0.49991019850289925,0.3413126969987692,0.6576804869869346
5.2,0.5005642936064731,0.34170537745922613,0.658662582817482
5.3,0.5012231690031788,0.3421066164065143,0.6596449604565233
5.4,0.5018867873642254,0.34251635873783093,0.6606276029665872
5.5,0.5025551114820135,0.3429345495190388,0.6616104934810555
5.6,0.503228104269968,0.34336113398444046,0.662593615204052
5.7,0.5039057287623727,0.34379605753655296,0.6635769514103333
5.8,0.5045879481142035,0.3442392657458818,0.6645604854451785
5.9,0.5052747256009615,0.3446907043506955,0.6655442007242798
6.0,0.5059660246185078,0.34515031925679995,0.666528080733631
6.1,0.5066618086828963,0.34561805653731326,0.66751210902942
6.2,0.507362041430207,0.3460938624324391,0.6684962692379168
6.3,0.5080666866163799,0.3465776833492422,0.6694805450553649
